group,image,label,nuc_area,nuc_mean,nuc_integrated,cell_area,cell_mean,cell_integrated,cyto_area,cyto_mean,cyto_integrated,saturated_px,flag_saturated,flag_area_outlier,flag_no_cyto,keep
unknown,PB154769,142,11604.0,1.1490291213730375,13333.333924412727,15860.0,1.0963291601417644,17387.780479848385,4644.0,0.9577707828220676,4447.887515425682,0.0,False,False,False,True
unknown,PB154769,143,13328.0,1.1485326269245735,15307.642851650715,26944.0,1.1448674519787456,30847.308626115322,13488.0,1.1257794274200608,15184.512917041779,4.0,True,False,False,False
unknown,PB154769,145,7488.0,1.0166981059691718,7613.035417497158,14704.0,1.0481601909240779,15412.147447347641,7216.0,1.0808082081278385,7799.112029850483,0.0,False,False,False,True
unknown,PB154769,146,7152.0,0.9662181771041563,6910.392402648926,99632.0,0.87243853814054,86922.79643201828,92480.0,0.8651860297293399,80012.40402936935,0.0,False,False,False,True
unknown,PB154796,1,257296.0,1.1448816981741807,294573.481413424,408192.0,0.9796268830267731,399875.8566364646,150896.0,0.6978473599236599,105302.37522304058,695.0,True,True,False,False
unknown,PB154796,2,77872.0,1.2703245994157497,98922.71720570326,160192.0,1.0311300804947559,165178.78985461593,83504.0,0.811084113001872,67728.76777210832,14.0,True,False,False,False
unknown,PB154796,3,58064.0,1.2896675296326943,74883.25544059277,134860.0,0.9642936736391698,130044.64482697845,75000.0,0.7121980435224374,53414.853264182806,1024.0,True,False,False,False
unknown,PB154796,4,61448.0,1.2191772831710828,74916.00569629669,61736.0,1.224815916896129,75615.23544549942,900.0,1.0811897202332814,973.0707482099533,1368.0,True,False,True,False
unknown,PB154796,5,96576.0,0.9577864812584588,92499.18721401691,199520.0,0.7767631566680747,154979.78501841426,102944.0,0.6069377312363746,62480.597804397345,0.0,False,False,False,True
unknown,PB154796,9,55700.0,0.9462517753441415,52706.22388666868,87900.0,0.8728787642724143,76726.04337954521,32200.0,0.7459571271079668,24019.81949287653,353.0,True,False,False,False
unknown,PB154796,10,54240.0,1.043982913431912,56625.63322454691,113032.0,0.8250459224221387,93256.59070321918,58936.0,0.6237693040257387,36762.46770206094,1.0,True,False,False,False
unknown,PB154796,11,59680.0,0.7902223556614594,47160.47018587589,179776.0,0.6372805215607653,114567.74304410815,120080.0,0.5612674481767186,67396.99517706037,0.0,False,False,False,True
unknown,PB154796,12,43856.0,0.8592292370933147,37682.35742196441,124756.0,0.6785604684291777,84654.4897993505,80564.0,0.5801460777663834,46738.888609170914,1301.0,True,False,False,False
unknown,PB154796,13,48852.0,0.8632178546458636,42169.91863515973,151588.0,0.7573052379289041,114798.38640716672,102736.0,0.706942724770353,72628.46777200699,0.0,False,False,False,True
unknown,PB154796,14,51520.0,0.9907821477714764,51045.096253186464,116500.0,0.8082847504339504,94165.17342555523,64980.0,0.6635899841854227,43120.077172368765,1549.0,True,False,False,False
unknown,PB154796,15,43760.0,0.910336131437714,39836.30911171436,158352.0,0.7163581833406354,113436.7510483563,114384.0,0.6420437752039015,73439.53518292308,0.0,False,False,False,True
unknown,PB154796,16,44464.0,0.9715374151982713,43198.439629375935,121256.0,0.7395745875267057,89677.85618513823,76792.0,0.6052637847140625,46479.41655576229,3.0,True,False,False,False
unknown,PB154796,17,50064.0,1.125236307368154,56333.83049207926,135552.0,0.8213579542479786,111336.713414222,85488.0,0.6433988737851247,55002.882922142744,2.0,True,False,False,False
unknown,PB154796,18,55728.0,0.8250743214072012,45979.74178338051,210032.0,0.6024782181986842,126539.70512470603,154304.0,0.5220860336823772,80559.96334132552,0.0,False,False,False,True
unknown,PB154796,19,46624.0,0.8182018382497791,38147.8425065577,47424.0,0.8192602574307466,38852.59844839573,2352.0,0.6929742636121049,1629.8754680156708,0.0,False,False,False,True
unknown,PB154796,20,43296.0,1.0339542753534654,44766.08430570364,78188.0,0.8884850626663399,69468.87007975578,35660.0,0.7113982721904123,25368.4623863101,0.0,False,False,False,True
unknown,PB154796,22,39232.0,0.9136091655881416,35842.71478435397,39296.0,0.9134888699140206,35896.45863214135,64.0,0.8397476216778159,53.74384778738022,21.0,True,False,True,False
unknown,PB154796,23,35920.0,0.875330435195917,31441.86923223734,59312.0,0.7943583174701856,47114.980525791645,23472.0,0.6700153150725868,15726.599475383759,0.0,False,False,False,True
unknown,PB154796,25,39968.0,0.7400437754126276,29578.0696156919,184444.0,0.5650337681286415,104217.08832871914,143740.0,0.5162185154095369,74201.24940496683,0.0,False,False,False,True
unknown,PB154796,26,34496.0,1.1385054050448846,39273.88245242834,102656.0,0.8091201190598671,83061.03494220972,68160.0,0.6424171433359944,43787.15248978138,0.0,False,False,False,True
unknown,PB154796,27,37188.0,0.9065661064152873,33713.380365371704,154768.0,0.6886193024247398,106576.23219767213,117628.0,0.6198377738616413,72910.27766379714,0.0,False,False,False,True
unknown,PB154796,28,57936.0,1.2130547433245893,70279.5396092534,115824.0,0.9390773695226775,108767.6972475946,57888.0,0.6648728171355236,38488.15763834119,10172.0,True,False,False,False
unknown,PB154796,29,34016.0,0.8556075167201761,29104.34528875351,208592.0,0.633262548586523,132093.50153476,173712.0,0.5899039691140309,102473.39828273654,0.0,False,False,False,True
unknown,PB154796,30,36292.0,0.8005912460983752,29055.057503402233,67984.0,0.7343597470526907,49924.71304363012,31692.0,0.6585149419483747,20869.65554022789,0.0,False,False,False,True
unknown,PB154796,32,35844.0,0.8987825453163337,32215.961554318666,39256.0,0.8887925311241285,34890.43960180879,3540.0,0.7733979560897849,2737.8287645578384,0.0,False,False,False,True
unknown,PB154796,33,52000.0,0.9591091527193785,49873.67594140768,154216.0,0.7858304301299124,121187.62561291456,102216.0,0.697678931591012,71313.94967150688,0.0,False,False,False,True
unknown,PB154796,34,31728.0,0.8227423657731266,26103.96978124976,31936.0,0.8277600361668842,26435.344515025616,992.0,0.8000448742100308,793.6445152163506,0.0,False,False,True,False
unknown,PB154796,35,37344.0,0.9646580503701258,36024.190233021975,60832.0,0.8763478782497296,53309.99412968755,24400.0,0.7323491437207968,17869.319106787443,0.0,False,False,False,True
unknown,PB154796,36,28112.0,0.9053209842430235,25450.38350903988,80752.0,0.6779307824780392,54744.26654666662,52640.0,0.556494738556739,29293.883037626743,0.0,False,False,False,True
unknown,PB154796,37,58932.0,1.129142779015171,66542.64225292206,113272.0,0.966349561912441,109460.34757694602,54340.0,0.7897995090913501,42917.70532402396,11.0,True,False,False,False
unknown,PB154796,38,34576.0,0.8478066312189678,29313.76208102703,134704.0,0.6818803644292513,91852.01261007786,100128.0,0.6245830390005875,62538.25052905083,0.0,False,False,False,True
unknown,PB154796,39,26556.0,0.9557405966989857,25380.647285938263,71848.0,0.7799101709737144,56034.985964119434,45500.0,0.676870890884609,30797.62553524971,0.0,False,False,False,True
unknown,PB154796,40,32528.0,0.8449974922097732,27486.078426599503,59488.0,0.7172441359372903,42667.419158637524,27504.0,0.5652744477054559,15547.308409690857,0.0,False,False,False,True
unknown,PB154796,41,40000.0,0.9617457803413272,38469.83121365309,153916.0,0.7286042519034376,112143.8520359695,113276.0,0.6459721454110618,73173.14074358344,4.0,True,False,False,False
unknown,PB154796,42,29568.0,0.7608934897703655,22498.098705530167,198896.0,0.5589228833312854,111167.52580305934,167776.0,0.522984858211851,87744.30757135153,0.0,False,False,False,True
unknown,PB154796,44,45840.0,0.9796499713839245,44907.1546882391,132624.0,0.7239221155547736,96009.44665333629,86784.0,0.5888446253352829,51102.29196509719,0.0,False,False,False,True
unknown,PB154796,45,31312.0,0.7922758908602554,24807.742694616318,32116.0,0.7917323728142008,25427.276885300875,1396.0,0.7151775828917594,998.3879057168961,0.0,False,False,True,False
unknown,PB154796,46,33920.0,0.7177764618391488,24346.977585583925,54800.0,0.6751745943300915,36999.56776928902,21472.0,0.6035231589221697,12958.849268376827,0.0,False,False,False,True
unknown,PB154796,47,25808.0,1.5079406760748468,38916.93296813965,30976.0,1.4751556086881195,45694.42013472319,5168.0,1.3114332752677125,6777.487166583538,522.0,True,False,False,False
unknown,PB154796,48,28960.0,0.7965865837029331,23069.14746403694,117920.0,0.602241104340062,71016.27102378011,88960.0,0.5389739608784079,47947.123559743166,0.0,False,False,False,True
unknown,PB154796,49,24016.0,0.7870672551342978,18902.207199305296,102448.0,0.5738422482645518,58788.990650206804,78432.0,0.5085524205796296,39886.78345090151,0.0,False,False,False,True
unknown,PB154796,50,31360.0,1.0552121832966805,33091.4540681839,80912.0,0.846658885299965,68504.86372739077,50192.0,0.7155845638294489,35916.6204277277,557.0,True,False,False,False
unknown,PB154796,51,27072.0,0.920090125948543,24908.679889678955,97544.0,0.7474095943331703,72905.32146963477,69416.0,0.6815099879116991,47307.697320878506,0.0,False,False,False,True
unknown,PB154796,53,24320.0,1.0232701569844624,24885.93021786213,133540.0,0.7650034331799589,102158.55846685171,108532.0,0.7061298018942597,76637.6796591878,0.0,False,False,False,True
unknown,PB154796,54,18268.0,1.2816477924591867,23413.141872644424,23404.0,1.2342721119540876,28886.904508173466,5136.0,1.0657637530235673,5473.762635529041,2836.0,True,False,False,False
unknown,PB154796,55,20544.0,1.0217280425885664,20990.380906939507,20752.0,1.0197853423833112,21162.585425138474,208.0,0.8279063374950335,172.20451819896698,0.0,False,False,True,False
unknown,PB154796,56,29220.0,0.8381608331472722,24491.059544563293,181092.0,0.6284792314283159,113812.56097781658,151872.0,0.5881367298333682,89321.50143325329,0.0,False,False,False,True
unknown,PB154796,57,27216.0,0.8634707891129872,23500.22099649906,29728.0,0.8600419743790565,25567.32781434059,2736.0,0.8076263780743755,2209.6657704114914,5.0,True,False,False,False
unknown,PB154796,58,25052.0,1.0523291077407122,26362.948807120323,122720.0,0.7389079910009672,90678.7886556387,97668.0,0.6585149675279351,64315.83984851837,1218.0,True,False,False,False
unknown,PB154796,60,25988.0,0.9069612631939807,23570.10930788517,36524.0,0.8629208126741515,31517.31976211071,10680.0,0.7556422659018066,8070.259399831295,0.0,False,False,False,True
unknown,PB154796,61,16000.0,1.0207643944453448,16332.230311125517,21584.0,1.0034285334785993,21658.001466602087,5584.0,0.9537555794191566,5325.77115547657,129.0,True,False,False,False
unknown,PB154796,62,15072.0,0.994378113992623,14987.266934096813,15840.0,0.9885153650936455,15658.083383083344,768.0,0.8734589179512113,670.8164489865303,12.0,True,False,True,False
unknown,PB154796,63,15472.0,1.068218779627854,16527.480958402157,97400.0,0.7625937173853665,74276.6280733347,81848.0,0.7051903417612693,57718.41909247637,0.0,False,False,False,True
unknown,PB154796,64,19328.0,0.9598892626525304,18552.739668548107,20592.0,0.9565545731855856,19697.37177103758,1600.0,0.8611724191904068,1377.8758707046509,15.0,True,False,True,False
unknown,PB154796,65,17548.0,0.8546268816927801,14996.992519944906,18476.0,0.8465178550099444,15640.263889163733,944.0,0.6898499582657369,651.2183606028557,0.0,False,False,True,False
unknown,PB154796,66,19424.0,0.6999671662002311,13596.162236273289,59304.0,0.5563343485419557,32992.85220593214,39880.0,0.4863763783766011,19396.68996965885,0.0,False,False,False,True
unknown,PB154796,67,23360.0,0.8718396417694549,20366.174031734467,23584.0,0.8708282462731913,20537.613360106945,224.0,0.7653541445199933,171.43932837247849,0.0,False,False,True,False
unknown,PB154796,68,13776.0,0.7089046860950957,9765.870955646038,322452.0,0.5752126238287739,185478.46097883582,307124.0,0.5688422536431476,174705.10830789804,0.0,False,False,False,True
unknown,PB154796,70,30548.0,0.9361890905133183,28598.704337000847,34100.0,0.917598034000991,31290.092959433794,3568.0,0.7569264136505367,2700.713443905115,37.0,True,False,False,False
unknown,PB154796,71,8896.0,1.1298789199736479,10051.402872085571,18736.0,1.0317400555157386,19330.68168014288,9872.0,0.9433157041282476,9312.41263115406,0.0,False,False,False,True
unknown,PB154796,73,3248.0,0.6253368693032288,2031.0941514968872,10384.0,0.6528001140676818,6778.676384478807,7136.0,0.6653002008102467,4747.58223298192,0.0,False,True,False,False
unknown,PB154796,74,2896.0,0.6960984651019889,2015.90115493536,61056.0,0.6203820095304791,37878.04397389293,58160.0,0.6166118091292566,35862.14281895757,0.0,False,False,False,True
unknown,PB154799,1,71936.0,1.4053143157766224,101092.69061970711,71936.0,1.406212512238011,101157.30328035355,1248.0,1.1829738745895715,1476.3513954877853,0.0,False,False,True,False
unknown,PB154799,2,69376.0,1.649027765251703,114402.95024210215,148256.0,1.24018735074881,183865.21587261558,79136.0,0.881680725920031,69772.68592640758,247.0,True,False,False,False
unknown,PB154799,3,82368.0,1.6317811070955137,134406.54622924328,110224.0,1.6078228317357959,177220.66380524635,29104.0,1.5223464935100492,44306.37234711647,1495.0,True,False,False,False
unknown,PB154799,5,41808.0,1.2676349792000758,52997.28321039677,266696.0,0.9293586477473247,247856.2339196205,224776.0,0.8663657659496828,194738.23140710592,0.0,False,False,False,True
unknown,PB154799,7,60224.0,1.2757203050599089,76828.97965192795,60576.0,1.2741375192832565,77182.15436810255,352.0,1.0033372618596663,353.1747161746025,0.0,False,False,True,False
unknown,PB154799,9,47312.0,1.330445267742586,62946.02650743723,209804.0,1.068042368415243,224079.56106299162,161852.0,0.9916334490371205,160497.85699355602,0.0,False,False,False,True
unknown,PB154799,10,42473.0,1.4078931375130068,59797.44522958994,72601.0,1.1832758377789483,85907.00909858942,30128.0,0.8666212117963185,26109.56386899948,530.0,True,False,False,False
unknown,PB154799,11,36416.0,1.3493918543861547,49139.45376932621,118572.0,1.1474724326226062,136058.10128092766,82124.0,1.0574355799045956,86840.839564085,0.0,False,False,False,True
unknown,PB154799,12,40704.0,1.0379457483888141,42248.54374241829,41632.0,1.0291834441267762,42846.965145885944,1920.0,0.7558149411653479,1451.164687037468,0.0,False,False,True,False
unknown,PB154799,14,35984.0,1.2305262340203742,44279.25600498915,38016.0,1.222664110668267,46480.79883116484,3120.0,1.001173035055399,3123.6598693728447,0.0,False,False,False,True
unknown,PB154799,15,34416.0,1.4402727430096647,49568.42672342062,44288.0,1.365357062029733,60468.93356317282,9872.0,1.104184242276357,10900.506839752197,0.0,False,False,False,True
unknown,PB154799,16,35725.0,1.0809482662138863,38616.876810491085,36145.0,1.0782940582692138,38974.93873614073,500.0,0.7885285986661911,394.26429933309555,0.0,False,False,True,False
unknown,PB154799,17,43312.0,1.4711501192415735,63718.453964591026,69424.0,1.3105487271518332,90983.53483378887,26112.0,1.0441590406402361,27265.080869197845,0.0,False,False,False,True
unknown,PB154799,18,39376.0,0.8643315759438632,34033.92013436556,150460.0,0.7180862653252293,108043.259480834,109452.0,0.6638808596362036,72663.08784890175,0.0,False,False,False,True
unknown,PB154799,20,27184.0,1.3119691266421187,35664.568738639355,40304.0,1.2195670972428492,49153.43228727579,13120.0,1.0281145997436307,13488.863548636436,525.0,True,False,False,False
unknown,PB154799,21,31748.0,1.093717416728926,34723.34054630995,31748.0,1.0923823010971043,34680.953295230865,884.0,0.7957833433582772,703.472475528717,0.0,False,False,True,False
unknown,PB154799,22,32784.0,0.9955984100030363,32639.698273539543,32816.0,0.9936937752517184,32609.054928660393,848.0,0.8027941523436105,680.7694411873817,0.0,False,False,True,False
unknown,PB154799,23,22784.0,1.5609359666129594,35564.36506330967,47232.0,1.487331606833855,70249.64645397663,24448.0,1.4187369678774118,34685.28139066696,3.0,True,False,False,False
unknown,PB154799,24,36016.0,1.3439224771178866,48402.7119358778,38576.0,1.33541661717866,51515.03142428398,2560.0,1.2157498001586646,3112.3194884061813,69.0,True,False,False,False
unknown,PB154799,26,34896.0,1.380951112719549,48189.670029461384,42096.0,1.3393391832717807,56380.822259008884,7200.0,1.1376600318815973,8191.152229547501,0.0,False,False,False,True
unknown,PB154799,27,50544.0,1.6807252004419504,84950.57453113794,64592.0,1.6458170841581121,106306.61709994078,14048.0,1.5202194311505435,21356.042568802834,11504.0,True,False,False,False
unknown,PB154799,28,38096.0,1.451887775595851,55311.11669909954,110068.0,1.0401641786397402,114488.79081451893,71972.0,0.8222318973409019,59177.67411541939,3467.0,True,False,False,False
unknown,PB154799,29,37472.0,1.4982139061083404,56141.071489691734,111216.0,1.0970174567544826,122005.89347040653,73680.0,0.8908216907522448,65635.7421746254,1127.0,True,False,False,False
unknown,PB154799,30,36864.0,1.5443323967030866,56930.26947206259,38544.0,1.5372869699819176,59253.18897098303,1680.0,1.3826901779288336,2322.9194989204407,134.0,True,False,True,False
unknown,PB154799,31,32208.0,1.0414836740022237,33544.10617226362,59344.0,0.8997531813084999,53394.95279157162,27184.0,0.726706347537346,19754.78535145521,0.0,False,False,False,True
unknown,PB154799,32,37488.0,1.3495559562244097,50592.15368694067,55408.0,1.2150857832897028,67325.47308051586,17920.0,0.9337789840164727,16733.31939357519,484.0,True,False,False,False
unknown,PB154799,33,31844.0,1.2513400180329182,39847.671534240246,40484.0,1.221901156684766,49467.44642722607,8784.0,1.1121773171172442,9769.365553557873,3.0,True,False,False,False
unknown,PB154799,34,58640.0,1.2758048578456431,74813.19686406851,58832.0,1.2784097256604456,75211.40098005533,1232.0,1.0038685030848176,1236.7659958004951,833.0,True,False,True,False
unknown,PB154799,35,32624.0,1.9440168957351587,63421.607206463814,49440.0,1.7904322243720583,88518.96917295456,16944.0,1.4914781222149829,25271.60530281067,574.0,True,False,False,False
unknown,PB154799,36,30192.0,1.0278486098697341,31032.80522918701,30192.0,1.0289397752045732,31065.749692976475,912.0,0.7434711685044724,678.0457056760788,0.0,False,False,True,False
unknown,PB154799,38,33440.0,1.3918150779234164,46542.29620575905,83856.0,1.116617741648579,93635.09734368324,50416.0,0.9340844402158877,47092.801137924194,0.0,False,False,False,True
unknown,PB154799,39,36656.0,0.8881904415571628,32557.508825719357,38336.0,0.882395736605725,33827.522958517075,2368.0,0.7596508669037674,1798.8532528281212,0.0,False,False,False,True
unknown,PB154799,40,26061.0,1.075776375114019,28035.808111846447,33665.0,1.0243298637943106,34484.06486463547,7360.0,0.8392325364539157,6176.751468300819,0.0,False,False,False,True
unknown,PB154799,41,31144.0,1.0974504123179918,34178.99564123154,154025.0,0.9343367339331808,143911.21544405818,121121.0,0.8906954715120352,107881.92620500922,0.0,False,False,False,True
unknown,PB154799,42,23488.0,1.3856861214572183,32546.995620787144,32368.0,1.3091358391018386,42374.10884004831,8880.0,1.1066568940609425,9827.11321926117,770.0,True,False,False,False
unknown,PB154799,43,23536.0,1.5188368727547388,35747.34463715553,42432.0,1.4134257112251845,59974.47977870703,18896.0,1.2821303525376533,24227.135141551495,0.0,False,False,False,True
unknown,PB154799,44,28464.0,1.0769517912177087,30654.35578522086,175724.0,0.6651606693112891,116884.69345405698,147212.0,0.5864087094577134,86326.3989366889,0.0,False,False,False,True
unknown,PB154799,45,27632.0,1.4209923138211038,39264.85961550474,38032.0,1.3442810408341619,51125.696545004845,10400.0,1.14046508937501,11860.836929500103,1.0,True,False,False,False
unknown,PB154799,46,34512.0,1.2715578962050078,43884.00611382723,129088.0,0.863974190070527,111528.70024782419,94564.0,0.7149023043294227,67604.02150660753,302.0,True,False,False,False
unknown,PB154799,47,42976.0,1.5158328030754937,65144.43054497242,137264.0,1.054408968681508,144732.3926770985,94288.0,0.8440942869943799,79587.9621321261,0.0,False,False,False,True
unknown,PB154799,48,30768.0,1.3919126565838877,42826.368617773056,39984.0,1.404151829959107,56143.60676908493,9216.0,1.4450128202378336,13317.238151311874,0.0,False,False,False,True
unknown,PB154799,50,33036.0,1.3264189800413313,43819.577424645424,120512.0,1.0181471629847738,122698.95090562105,87476.0,0.9017258845966394,78879.37348097563,418.0,True,False,False,False
unknown,PB154799,52,28064.0,0.9153615575912435,25688.706752240658,34128.0,0.8912833543730995,30417.71831804514,6064.0,0.7798501922500795,4729.0115658044815,0.0,False,False,False,True
unknown,PB154799,53,27776.0,0.9670090746297608,26859.644056916237,38544.0,0.9370153618488583,36116.320107102394,11024.0,0.8552487146039054,9428.261829793453,0.0,False,False,False,True
unknown,PB154799,54,31856.0,1.2048934383036234,38383.08537060022,292332.0,0.7638239174858601,223290.17344647646,255272.0,0.7059557702976194,180210.74139541388,0.0,False,False,False,True
unknown,PB154799,55,31392.0,1.3292881465962234,41729.01349794865,44144.0,1.2890720858484042,56904.798157691956,12752.0,1.19007094257711,15175.784659743309,0.0,False,False,False,True
unknown,PB154799,56,16192.0,1.4777643267330327,23927.959978461266,18000.0,1.4579783047967487,26243.609486341476,1808.0,1.2807795950664884,2315.649507880211,0.0,False,False,True,False
unknown,PB154799,57,23152.0,1.1022202315268512,25518.602800309658,23904.0,1.106738782611238,26455.483859539032,1072.0,0.9069904549353158,972.2937676906586,0.0,False,False,True,False
unknown,PB154799,58,23372.0,1.044322555468708,24407.906766414642,86560.0,0.7015715265567388,60728.031338751316,63188.0,0.574794653610443,36320.124572336674,45.0,True,False,False,False
unknown,PB154799,59,36448.0,0.9990608829602639,36413.7710621357,313804.0,0.7333185707449167,230118.30077403784,275548.0,0.6971095220578979,192087.13458400965,0.0,False,True,False,False
unknown,PB154799,60,16336.0,1.4627716551068715,23895.83775782585,16688.0,1.459746593768393,24360.251156806946,352.0,1.3193562471053817,464.41339898109436,0.0,False,False,True,False
unknown,PB154799,61,38688.0,1.207125025771318,46701.25299704075,69904.0,1.0101357206431938,70612.52741584182,31216.0,0.7659941830728174,23911.27441880107,0.0,False,False,False,True
unknown,PB154799,62,26352.0,1.336774349201337,35226.67765015364,93344.0,0.927011360040137,86530.94839158654,66992.0,0.7658268262095907,51304.270741432905,184.0,True,False,False,False
unknown,PB154799,63,25248.0,1.056280253695841,26668.963845312595,97904.0,0.793016082272518,77639.4465188086,72928.0,0.7012355184189063,51139.703887254,0.0,False,False,False,True
unknown,PB154799,64,32976.0,0.870442727093541,28703.719368636608,187116.0,0.6892479419211005,128969.31790050864,153372.0,0.6490258648000583,99542.39493611455,0.0,False,False,False,True
unknown,PB154799,65,37712.0,1.2049862565895513,45442.441708505154,37952.0,1.2061124587679692,45774.38003516197,992.0,0.8879655481826875,880.861823797226,1.0,True,False,True,False
unknown,PB154799,66,27776.0,1.4864217180432537,41286.849640369415,27776.0,1.4864217180432537,41286.849640369415,0.0,,0.0,0.0,False,False,True,False
unknown,PB154799,67,22736.0,1.1217945511888694,25505.120915830135,28032.0,1.0839126906081287,30384.24054312706,6000.0,0.9271077897747357,5562.646738648415,0.0,False,False,False,True
unknown,PB154799,68,29868.0,0.9345539852755287,27913.25843220949,146088.0,0.6430506428259858,93941.98230916262,116220.0,0.5681356382460259,66028.72387695312,0.0,False,False,False,True
unknown,PB154799,70,29296.0,0.931280048803138,27282.78030973673,141648.0,0.7933621205842695,112378.1576565206,112208.0,0.7571550359789845,84958.85227712989,0.0,False,False,False,True
unknown,PB154799,71,17040.0,1.267535060119461,21598.797424435616,24736.0,1.1826161351512736,29253.192719101906,8080.0,0.9865193889504021,7971.07666271925,0.0,False,False,False,True
unknown,PB154799,72,22848.0,1.1940547897420426,27281.76383602619,22848.0,1.1915748810489513,27225.10288220644,640.0,0.8799257339909673,563.152469754219,0.0,False,False,True,False
unknown,PB154799,73,26512.0,0.9223479264869378,24453.288227021694,38640.0,0.8583138257465625,33165.24622684717,12128.0,0.7183342677956364,8711.957999825478,0.0,False,False,False,True
unknown,PB154799,74,31308.0,1.1671836613158058,36542.18606847525,31612.0,1.163110273125035,36768.24195402861,688.0,0.8340450700285823,573.8230081796646,0.0,False,False,True,False
unknown,PB154799,75,27920.0,1.3811414833418107,38561.470214903355,110868.0,1.150557139313625,127559.96892142296,82948.0,1.0729432741780345,88998.4987065196,0.0,False,False,False,True
unknown,PB154799,76,26228.0,1.1121467569010894,29169.385140001774,26228.0,1.1121467569010894,29169.385140001774,0.0,,0.0,10.0,True,False,True,False
unknown,PB154799,77,25540.0,1.4174886713853176,36202.660667181015,55184.0,1.3512785780843306,74568.9570530057,29404.0,1.293432591430039,38032.09191840887,2.0,True,False,False,False
unknown,PB154799,78,23200.0,0.9142326168536112,21210.19671100378,34944.0,0.8717073137230571,30460.940370738506,11744.0,0.7876995623071122,9250.743659734726,0.0,False,False,False,True
unknown,PB154799,79,27536.0,0.95496681836076,26295.96631038189,97232.0,0.6771159257457182,65837.33569210768,69696.0,0.5673405845633291,39541.36938172579,0.0,False,False,False,True
unknown,PB154799,81,24032.0,1.1743617384222034,28222.261297762394,78928.0,0.9493980353693225,74934.08813562989,55344.0,0.8536796472233245,47246.04639592767,28.0,True,False,False,False
unknown,PB154799,82,26400.0,1.0834181335049144,28602.238724529743,26480.0,1.0772172231801147,28524.712069809437,816.0,0.7629003998841725,622.5267263054848,0.0,False,False,True,False
unknown,PB154799,84,32560.0,0.8019358172976121,26111.03021121025,384628.0,0.6715052165655505,258279.70843717456,351140.0,0.658979211368094,231393.96027979255,0.0,False,True,False,False
unknown,PB154799,85,29072.0,1.2939919468710464,37618.93387943506,31472.0,1.28076866205098,40308.35133206844,2400.0,1.1205906052639087,2689.417452633381,0.0,False,False,False,True
unknown,PB154799,86,27152.0,1.241232492198699,33701.94462817907,47056.0,1.1531302730981305,54261.69813090563,19904.0,1.0329458150485609,20559.753502726555,2.0,True,False,False,False
unknown,PB154799,87,22448.0,1.3753543141472577,30873.953643977642,23984.0,1.3482013546014882,32335.261288762093,2032.0,0.9962382959861924,2024.356217443943,128.0,True,False,False,False
unknown,PB154799,88,17184.0,1.524814020193683,26202.40412300825,18656.0,1.5092315464304509,28156.22373020649,1456.0,1.2778683881183246,1860.5763731002808,57.0,True,False,True,False
unknown,PB154799,89,27340.0,1.4495044827679255,39629.452558875084,27836.0,1.4491000705999382,40337.14956521988,192.0,1.2459122501313686,239.21515202522278,0.0,False,False,True,False
unknown,PB154799,90,30480.0,1.4229417662627584,43371.26503568888,74784.0,1.0065721482935948,75275.49153798819,45312.0,0.7300777019456681,33081.280830562115,1313.0,True,False,False,False
unknown,PB154799,91,22704.0,1.5843902103303602,35971.9953353405,26496.0,1.5387408254681614,40770.476911604404,3792.0,1.2654223566096794,4798.481576263905,0.0,False,False,False,True
unknown,PB154799,92,24208.0,1.2532918148052985,30339.688252806664,25152.0,1.2320628545315742,30988.844917178154,2048.0,0.8653903893718962,1772.3195174336433,0.0,False,False,False,True
unknown,PB154799,93,24048.0,1.5118655634130627,36357.34306895733,40112.0,1.4810888852565993,59409.43736541271,16512.0,1.419387439074529,23436.925393998623,1421.0,True,False,False,False
unknown,PB154799,94,23552.0,0.8857027192716487,20860.07044428587,87936.0,0.6204144313685417,54556.76343682408,64384.0,0.5233706043821169,33696.692992538214,0.0,False,False,False,True
unknown,PB154799,96,22896.0,0.7880891953405594,18044.09021651745,107900.0,0.5881422536106878,63460.54916459322,85004.0,0.5342861388649448,45416.45894807577,0.0,False,False,False,True
unknown,PB154799,99,22720.0,1.288361167519445,29271.565726041794,24576.0,1.2788515774033538,31429.05636626482,2368.0,1.1215015979534066,2655.7157839536667,0.0,False,False,False,True
unknown,PB154799,101,21680.0,1.4568279172908996,31584.029246866703,22576.0,1.4429509359907589,32576.060330927372,1008.0,1.1470184652578264,1156.194612979889,2.0,True,False,True,False
unknown,PB154799,102,19528.0,1.3097265369088276,25576.339812755585,102440.0,0.969690273515662,99335.0716189444,82912.0,0.8896026124829798,73758.73180618882,1.0,True,False,False,False
unknown,PB154799,103,18640.0,1.1726278447861835,21857.78302681446,18640.0,1.1726278447861835,21857.78302681446,0.0,,0.0,0.0,False,False,True,False
unknown,PB154799,104,21024.0,1.3614493071029312,28623.110232532024,29008.0,1.345473973556194,39029.50902491808,8496.0,1.2983385531789502,11030.684347808361,0.0,False,False,False,True
unknown,PB154799,105,25200.0,1.1858249359920858,29882.78838700056,25200.0,1.1788986818421454,29708.246782422066,880.0,0.672879458963871,592.1339238882065,0.0,False,False,True,False
unknown,PB154799,106,22672.0,1.5142431789319029,34330.9213527441,22672.0,1.5091460631186262,34215.35954302549,752.0,1.2164739745252944,914.7884288430214,0.0,False,False,True,False
