group,image,label,nuc_area,nuc_mean,nuc_integrated,cell_area,cell_mean,cell_integrated,cyto_area,cyto_mean,cyto_integrated,saturated_px,flag_saturated,flag_area_outlier,flag_no_cyto,keep
treatment,PB154769,35,34800.0,0.9511631995867724,33100.47934561968,34816.0,0.9510994880778633,33113.47977691889,16.0,0.8125269562005997,13.000431299209595,1129.0,True,False,True,False
treatment,PB154769,36,42528.0,0.5760808403767012,24499.565979540348,98688.0,0.44239902434793293,43659.474914848804,56448.0,0.34198118592749716,19304.15398323536,24.0,True,False,False,False
treatment,PB154769,37,39152.0,1.0165471518476934,39799.85408914089,116308.0,0.7612097190534347,88534.78000366688,77156.0,0.6316414266489448,48734.925914525986,1344.0,True,False,False,False
treatment,PB154769,38,35856.0,0.965786594087952,34629.24411761761,47328.0,0.9308476569691447,44055.15790903568,11472.0,0.8216452049701949,9425.913791418076,178.0,True,False,False,False
treatment,PB154769,39,35824.0,1.280907723187482,45887.23827546835,48880.0,1.2166543826399867,59470.066223442554,13056.0,1.0403514053289067,13582.827947974205,18245.0,True,False,False,False
treatment,PB154769,40,42609.0,0.952439530386116,40582.495950222015,56829.0,0.9080092207615491,51601.25600665808,14140.0,0.7746141107787169,10953.043526411057,352.0,True,False,False,False
treatment,PB154769,41,40016.0,1.5184867426660693,60763.76549452543,41456.0,1.500302966415238,62196.559775710106,2160.0,0.9305945103367169,2010.0841423273087,2167.0,True,False,False,False
treatment,PB154769,42,39424.0,1.0989267512499779,43324.088241279125,53632.0,0.9986304264773475,53558.5470328331,14208.0,0.7203307144956345,10234.458791553974,92.0,True,False,False,False
treatment,PB154769,43,43104.0,0.8134322783272954,35062.18492501974,52320.0,0.7917593700076462,41424.85023880005,10192.0,0.6705802626837647,6834.55403727293,0.0,False,False,False,True
treatment,PB154769,45,39728.0,0.8099273923834005,32176.795444607735,92208.0,0.5831188527722078,53768.223176419735,52912.0,0.41290112298701803,21847.424219489098,0.0,False,False,False,True
treatment,PB154769,46,40136.0,0.927025664859864,37207.1020848155,80744.0,0.7659046788794321,61842.20739144087,40496.0,0.6064655676937443,24559.429629325867,0.0,False,False,False,True
treatment,PB154769,47,36464.0,0.866294951562677,31588.579113781452,114144.0,0.5368244000936393,61275.28432428837,77440.0,0.3821828390233034,29596.239053964615,0.0,False,False,False,True
treatment,PB154769,48,40752.0,0.5570955727180641,22702.758779406548,152256.0,0.4409428001978459,67136.18698692322,110528.0,0.3977412011800091,43961.53948402405,0.0,False,False,False,True
treatment,PB154769,49,35792.0,0.9236276539980992,33058.48099189997,35808.0,0.9235262659355878,33069.62853062153,16.0,0.6967211700975895,11.147538721561432,0.0,False,False,True,False
treatment,PB154769,50,36656.0,0.8642948081416888,31681.590487241745,36656.0,0.8642948081416888,31681.590487241745,0.0,,0.0,1.0,True,False,True,False
treatment,PB154769,51,33104.0,0.9847205730849213,32598.189851403236,34384.0,0.9811332379058246,33735.28525215387,1856.0,0.7915698531372793,1469.1536474227905,0.0,False,False,True,False
treatment,PB154769,52,38752.0,0.8800607935058662,34104.11586993933,39120.0,0.8785532643748085,34369.00370234251,368.0,0.7198038923999538,264.887832403183,404.0,True,False,True,False
treatment,PB154769,53,33200.0,0.7610373701388577,25266.440688610077,151568.0,0.6326171153971302,95884.51094651222,118368.0,0.5965976468125013,70618.07025790215,0.0,False,False,False,True
treatment,PB154769,54,35776.0,0.8247978716625537,29507.96865659952,67824.0,0.6551209463351008,44432.92306423187,32048.0,0.46570626583975133,14924.954407632351,0.0,False,False,False,True
treatment,PB154769,55,42964.0,0.9265629078226264,39808.84877169132,43924.0,0.9226065615985728,40524.57061165571,960.0,0.7455435832962394,715.7218399643898,14.0,True,False,True,False
treatment,PB154769,56,35196.0,0.9649061480629565,33960.836787223816,36620.0,0.9574117927994642,35060.41985231638,1424.0,0.7721791187447778,1099.5830650925636,0.0,False,False,True,False
treatment,PB154769,57,36000.0,0.8794586799359984,31660.512477695942,62304.0,0.7143372772074948,44506.06971913576,26304.0,0.488349955954981,12845.55724143982,0.0,False,False,False,True
treatment,PB154769,58,34768.0,0.6386072576111136,22203.097132623196,86284.0,0.6029527021659984,52025.170953691006,51516.0,0.5788895454046861,29822.07382106781,0.0,False,False,False,True
treatment,PB154769,59,43488.0,0.5620514025570409,24442.491394400597,90080.0,0.4744963475359111,42742.63098603487,46160.0,0.3928220099926098,18132.66398125887,0.0,False,False,False,True
treatment,PB154769,60,30912.0,0.5664822639218738,17511.099742352962,85776.0,0.4380104653446938,37570.785675406456,54736.0,0.3650745273472725,19982.71932888031,331.0,True,False,False,False
treatment,PB154769,61,32792.0,0.7509019781712004,24623.577668190002,33400.0,0.7452393162732353,24890.99316352606,688.0,0.4534379345213258,311.96529895067215,0.0,False,False,True,False
treatment,PB154769,63,39120.0,0.5698996846219392,22294.47566241026,138624.0,0.38580586508347287,53481.95224133134,99504.0,0.3134293754916494,31187.47657892108,0.0,False,False,False,True
treatment,PB154769,64,29072.0,0.9889691962984052,28751.312474787235,163808.0,0.6988571073167124,114478.38503533602,134736.0,0.636259593282781,85727.07256054878,107.0,True,False,False,False
treatment,PB154769,65,29792.0,0.8716857502262971,25969.261870741844,440121.0,0.532284330468426,234269.51181009412,408773.0,0.5068905847574865,207203.18500307202,0.0,False,True,False,False
treatment,PB154769,66,31472.0,0.8658278619422638,27249.334471046925,82640.0,0.569751390525918,47084.25491306186,51376.0,0.38962521253032445,20017.38491895795,0.0,False,False,False,True
treatment,PB154769,67,33248.0,0.822926019756724,27360.64430487156,33248.0,0.822926019756724,27360.64430487156,0.0,,0.0,0.0,False,False,True,False
treatment,PB154769,68,37200.0,0.9650311722197841,35899.159606575966,38320.0,0.9571748583046777,36678.94057023525,1120.0,0.69623300326722,779.7809636592865,1004.0,True,False,True,False
treatment,PB154769,69,28336.0,0.7637949106759402,21642.89258891344,74704.0,0.6480806666179219,48414.21811902523,46368.0,0.5773664063602439,26771.32553011179,0.0,False,False,False,True
treatment,PB154769,70,38708.0,0.9259504519785634,35841.69009518623,110092.0,0.7806908129574848,85947.81298011541,71384.0,0.701923720790782,50106.12288492918,92.0,True,False,False,False
treatment,PB154769,71,32992.0,0.7270722489869068,23987.56763857603,184944.0,0.5562898472492278,102882.4695096612,151952.0,0.5192093678996339,78894.90187108517,0.0,False,False,False,True
treatment,PB154769,72,33824.0,0.7951401963904007,26894.822002708912,43392.0,0.7583589357953068,32906.71094202995,9568.0,0.6283328740929182,6011.888939321041,0.0,False,False,False,True
treatment,PB154769,73,37744.0,0.659594712896575,24895.742843568325,197060.0,0.4362363606391916,85964.73722755909,158756.0,0.38270984531446106,60757.48420274258,0.0,False,False,False,True
treatment,PB154769,74,30784.0,1.1016212067278315,33912.307227909565,84128.0,1.0139638894907463,85302.75409507751,52912.0,0.963708890920225,50991.764836370945,0.0,False,False,False,True
treatment,PB154769,75,33632.0,0.5521491486543735,18569.880167543888,114704.0,0.43442762978837435,49830.58684724569,80912.0,0.38386991814173727,31059.682816684246,0.0,False,False,False,True
treatment,PB154769,76,25712.0,0.7673960029105259,19731.28602683544,25712.0,0.7673960029105259,19731.28602683544,0.0,,0.0,0.0,False,False,True,False
treatment,PB154769,77,30704.0,0.8291682424940996,25458.781717538834,30704.0,0.8291682424940996,25458.781717538834,0.0,,0.0,0.0,False,False,True,False
treatment,PB154769,78,31805.0,0.9178520059683023,29192.283049821854,99349.0,0.6795224692922559,67509.87780171633,67544.0,0.5672982759666954,38317.594751894474,0.0,False,False,False,True
treatment,PB154769,79,34248.0,0.7416497349175191,25400.020121455193,52608.0,0.7122210432591773,37468.5246437788,18488.0,0.6526021269951636,12065.308123886585,0.0,False,False,False,True
treatment,PB154769,80,29408.0,0.9282012686915736,27296.542909681797,44472.0,0.8521674100988459,37897.589061915874,15080.0,0.7036328450952032,10610.783304035664,0.0,False,False,False,True
treatment,PB154769,81,34800.0,0.8601527447861501,29933.315518558025,127992.0,0.6368818032683987,81515.77576392889,92712.0,0.5527465759503059,51246.24054950476,0.0,False,False,False,True
treatment,PB154769,82,26808.0,0.805593817125449,21596.359049499035,27544.0,0.79680322540852,21947.148040652275,752.0,0.4768265276513201,358.5735487937927,0.0,False,False,True,False
treatment,PB154769,83,33376.0,0.6985570322972217,23315.03950995207,124448.0,0.4819879359552504,59982.434653759,91072.0,0.40261985180743737,36667.395143806934,0.0,False,False,False,True
treatment,PB154769,84,27376.0,0.8823452648940245,24155.083971738815,27376.0,0.8863418660078183,24264.494923830032,1168.0,0.5762851320411244,673.1010342240334,0.0,False,False,True,False
treatment,PB154769,85,28512.0,0.9046058356678311,25792.121586561203,50944.0,0.7643965405140578,38941.41735994816,22432.0,0.5861847259890761,13149.295773386955,0.0,False,False,False,True
treatment,PB154769,86,37728.0,0.9051190447820583,34148.331321537495,133596.0,0.6427673981231238,85871.15331965685,95980.0,0.539680117476754,51798.497675418854,9.0,True,False,False,False
treatment,PB154769,87,19008.0,0.9517780176461094,18091.396559417248,23856.0,0.9248257310252754,22062.64263933897,4848.0,0.8191514191257678,3971.2460799217224,316.0,True,False,False,False
treatment,PB154769,88,23632.0,0.9765603781709941,23078.07485693693,26112.0,0.9674444661142451,25261.909899175167,2480.0,0.8805786460638046,2183.8350422382355,0.0,False,False,False,True
treatment,PB154769,91,29040.0,0.7011984646258768,20362.803412735462,95259.0,0.47198789363485116,44961.09475976229,66827.0,0.3724611015256462,24890.458031654358,0.0,False,False,False,True
treatment,PB154769,92,32512.0,0.7192513374410071,23384.299482882023,106416.0,0.5027611695634406,53501.8326202631,73904.0,0.40752236871321007,30117.533137381077,0.0,False,False,False,True
treatment,PB154769,93,33068.0,0.7323777013791434,24218.265829205513,137356.0,0.5438202602225277,74696.97566312551,104288.0,0.4840318141485118,50478.70983392,0.0,False,False,False,True
treatment,PB154769,94,29904.0,0.8011639891037844,23958.00793015957,92712.0,0.6727752418839362,62374.3382255435,62840.0,0.6116122203693505,38433.71192800999,0.0,False,False,False,True
treatment,PB154769,95,30048.0,0.8968904148688077,26949.763185977936,30048.0,0.8919174450869187,26800.335389971733,656.0,0.45798468426233385,300.437952876091,40.0,True,False,True,False
treatment,PB154769,96,28848.0,0.7321357274933187,21120.651466727257,84600.0,0.6469544962062621,54732.35037904978,55464.0,0.6021852120026338,33399.60059851408,0.0,False,False,False,True
treatment,PB154769,97,25280.0,0.8130259466888029,20553.29593229294,25616.0,0.8120451752354695,20801.349208831787,336.0,0.7382537992227645,248.05327653884888,25.0,True,False,True,False
treatment,PB154769,98,29312.0,0.9933890354734191,29118.21940779686,32960.0,0.9868193029923347,32525.56422662735,3648.0,0.9340309262144983,3407.34481883049,258.0,True,False,False,False
treatment,PB154769,99,26384.0,0.8362159342084277,22062.721208155155,236060.0,0.4482004341164464,105802.19447752833,209676.0,0.3993755759809095,83739.47326937318,0.0,False,False,False,True
treatment,PB154769,100,25664.0,0.7814765042112095,20055.81300407648,25664.0,0.7814765042112095,20055.81300407648,0.0,,0.0,0.0,False,False,True,False
treatment,PB154769,101,26520.0,0.5872160677659026,15572.970117151737,136448.0,0.32214790810660526,43956.437765330076,109544.0,0.2572765032782087,28183.0972751081,0.0,False,False,False,True
treatment,PB154769,102,22320.0,0.7110251354033588,15870.081022202969,24792.0,0.7041406297792385,17457.05449348688,3128.0,0.5997586626454693,1876.0450967550278,0.0,False,False,False,True
treatment,PB154769,103,23456.0,0.8177182511369333,19180.399298667908,166864.0,0.5496429026522287,91715.6133081615,143408.0,0.5057961481193071,72535.21400949359,0.0,False,False,False,True
treatment,PB154769,104,22660.0,0.5270149512382493,11942.158795058727,201456.0,0.39367869548122647,79308.93527686596,178796.0,0.376780109632247,67366.77648180723,0.0,False,False,False,True
treatment,PB154769,107,20928.0,0.8410813764894,17602.151047170162,21456.0,0.8331698459489055,17876.492214679718,528.0,0.5195855445256738,274.3411675095558,7.0,True,False,True,False
treatment,PB154769,108,35120.0,0.6989087934018132,24545.67682427168,152048.0,0.46639134218334355,70913.87079629302,116352.0,0.3958011874281038,46052.25975963473,3.0,True,False,False,False
treatment,PB154769,109,24336.0,0.7222464049748102,17576.58851146698,43024.0,0.6640778926750814,28571.287254452705,18688.0,0.5883293419833971,10994.698742985725,0.0,False,False,False,True
treatment,PB154769,110,26800.0,1.003381868425145,26890.634073793888,26992.0,1.002130934216687,27049.51817637682,192.0,0.827521367619435,158.88410258293152,0.0,False,False,True,False
treatment,PB154769,111,34992.0,0.6680578842748912,23376.681486546993,210016.0,0.38531711690653464,80922.75962424278,172976.0,0.3281561069003738,56763.13074719906,0.0,False,False,False,True
treatment,PB154769,112,33664.0,0.7983266445153,26874.86816096306,49408.0,0.7342870252477149,36279.6533434391,16736.0,0.5940124607051992,9941.392542362213,0.0,False,False,False,True
treatment,PB154769,113,29728.0,0.779735430327231,23179.974872767925,37328.0,0.7557156809118241,28209.35493707657,7600.0,0.6617605347774531,5029.380064308643,0.0,False,False,False,True
treatment,PB154769,114,23728.0,0.9499157663593,22539.60130417347,23728.0,0.9499157663593,22539.60130417347,0.0,,0.0,0.0,False,False,True,False
treatment,PB154769,115,30096.0,0.8880905214437679,26727.97233337164,232364.0,0.7211499564496249,167569.28848046064,202268.0,0.696310420566224,140841.316147089,29.0,True,False,False,False
treatment,PB154769,116,15024.0,0.9242491936340881,13885.919885158539,15024.0,0.9242491936340881,13885.919885158539,0.0,,0.0,38.0,True,False,True,False
treatment,PB154769,118,29024.0,0.739756378728194,21470.689136207104,30704.0,0.7305755159890919,22431.590642929077,1680.0,0.5719651825726032,960.9015067219734,0.0,False,False,True,False
treatment,PB154769,119,23872.0,0.9120770777018875,21773.10399889946,198528.0,0.5642964862182563,112028.652815938,174656.0,0.5167617992913988,90255.54881703854,0.0,False,False,False,True
treatment,PB154769,120,30592.0,0.9002949816338468,27541.824078142643,30992.0,0.8989360329604174,27859.825533509254,400.0,0.7950036384165287,318.0014553666115,0.0,False,False,True,False
treatment,PB154769,121,25360.0,0.842579158376726,21367.807456433773,108096.0,0.5619755073339122,60747.30444076657,82736.0,0.4759656858481532,39379.4969843328,0.0,False,False,False,True
treatment,PB154769,122,22176.0,0.7205453037941482,15978.81265693903,335980.0,0.47624808307767047,160009.83095243573,309684.0,0.4578964400734469,141803.20114770532,0.0,False,True,False,False
treatment,PB154769,123,28380.0,0.8704296456708969,24702.793344140053,64824.0,0.7547345898137936,48924.91505008936,36444.0,0.6646394936326777,24222.121705949306,0.0,False,False,False,True
treatment,PB154769,124,13632.0,0.516247116195414,7037.4806879758835,13648.0,0.5213226545602083,7115.011589437723,544.0,0.5371580946204417,292.2140034735203,0.0,False,True,True,False
treatment,PB154769,125,22768.0,0.9144294690000428,20819.730150192976,116560.0,0.48622870454609435,56674.81780189276,93968.0,0.38362227052053105,36048.21751627326,0.0,False,False,False,True
treatment,PB154769,126,26448.0,0.8287581631286138,21918.99589842558,26560.0,0.8281285378341394,21995.093964874744,112.0,0.6794470218675477,76.09806644916534,0.0,False,False,True,False
treatment,PB154769,128,14880.0,0.8259793650278802,12290.572951614857,16336.0,0.790707329184138,12916.994929552078,2352.0,0.5023025882994236,1181.4156876802444,2.0,True,False,False,False
treatment,PB154769,129,16592.0,0.8569555664497895,14218.606758534908,17040.0,0.8534626782220294,14543.004036903381,720.0,0.6150024202962716,442.8017426133156,0.0,False,False,True,False
treatment,PB154769,130,24224.0,0.8197250000423847,19857.018401026726,45328.0,0.7466834095105176,33845.665586292744,21104.0,0.66284340339585,13988.647185266018,0.0,False,False,False,True
treatment,PB154769,131,29888.0,1.0761848712096698,32165.013430714607,32048.0,1.0480931937411853,33589.2906730175,2704.0,0.7096575471247442,1918.9140074253082,0.0,False,False,False,True
treatment,PB154769,132,13792.0,0.8526401037518843,11759.612310945988,14912.0,0.8304299386657871,12383.371245384216,1120.0,0.5569276200341327,623.7589344382286,8.0,True,False,True,False
treatment,PB154769,133,20544.0,1.1109376100045731,22823.10225993395,35008.0,1.025171577719328,35889.20659279823,14784.0,0.8982396901694017,13279.575579464436,0.0,False,False,False,True
treatment,PB154769,134,21360.0,1.0951974195989778,23393.416882634163,21360.0,1.0951974195989778,23393.416882634163,0.0,,0.0,343.0,True,False,True,False
treatment,PB154769,135,15744.0,0.8081194095926859,12723.031984627247,17376.0,0.8006588635112041,13912.248412370682,1632.0,0.7286865366074968,1189.216427743435,0.0,False,False,True,False
treatment,PB154769,136,19152.0,0.6328025373382029,12119.434195101261,101012.0,0.45378975449885606,45838.210681438446,81844.0,0.41187851865569736,33709.785480856895,0.0,False,False,False,True
treatment,PB154769,137,20080.0,0.6276534582870416,12603.281442403793,22400.0,0.6223653968104295,13940.98488855362,2320.0,0.5765963129956146,1337.703446149826,0.0,False,False,False,True
treatment,PB154769,138,9984.0,0.8036174365999893,8023.316487014294,48572.0,0.6719649886879783,32638.683430552483,38572.0,0.6379649068209488,24607.582385897636,0.0,False,False,False,True
treatment,PB154769,139,12592.0,0.7991487854734309,10062.881506681442,56308.0,0.6410719921234581,36097.48173248768,43716.0,0.5955393957774324,26034.600225806236,0.0,False,False,False,True
treatment,PB154769,140,15408.0,0.963974408847923,14852.917691528797,15696.0,0.9590488176120713,15053.23024123907,288.0,0.695529686494006,200.31254971027374,0.0,False,False,True,False
treatment,PB154769,141,9952.0,1.166895087173514,11612.939907550812,13936.0,1.1213774315576603,15627.515886187553,4272.0,1.0103772991661275,4316.331822037697,0.0,False,True,False,False
treatment,PB154769,142,11604.0,0.8304558849075834,9636.610088467598,15860.0,0.7777559236763104,12335.208949506283,4644.0,0.6391975463566135,2968.433405280113,0.0,False,False,False,True
treatment,PB154769,143,13328.0,0.8299593904591194,11061.698756039143,26944.0,0.8262942155132915,22263.671342790127,13488.0,0.8072061909546066,10887.597103595734,4.0,True,False,False,False
treatment,PB154769,145,7488.0,0.6981248695037177,5227.559022843838,14704.0,0.7295869544586238,10727.846578359604,7216.0,0.7622349716623844,5500.287555515766,0.0,False,False,False,True
treatment,PB154769,146,7152.0,0.6476449406387021,4631.956615447998,99632.0,0.5538653016750859,55182.70773649216,92480.0,0.5466127932638858,50550.75112104416,0.0,False,False,False,True
